qid,query_idx,query_type,category,hard_negative_type,candidate_index,title,rank,rank_bucket,q_doc_cosine,answer_in_doc,bridge_entity_in_doc,question_token_coverage
7df3efc40baf11ebab90acde48001122,770,inference,selector_added_non_gold,low_signal_deep_negative,18,Andrzej Gawroński (actor),19.0,11-20,0.03859850764274597,0.0,0.0,0.25
02506a4208b611ebbd88ac1f6bf848b6,771,comparison,rank_removed_non_gold,,2,Dugès,3.0,outside,0.25284096598625183,0.0,0.0,0.1
02506a4208b611ebbd88ac1f6bf848b6,771,comparison,rank_retained_non_gold,,3,Leopoldo Torre Nilsson,4.0,outside,0.02825610339641571,0.0,0.0,0.2
02506a4208b611ebbd88ac1f6bf848b6,771,comparison,rank_removed_non_gold,,4,Where Was I,5.0,outside,0.0699683427810669,0.0,0.0,0.0
02506a4208b611ebbd88ac1f6bf848b6,771,comparison,selector_added_non_gold,lexical_hard_negative,16,Julio Saraceni,17.0,11-20,0.20559869706630707,0.0,0.0,0.3
02506a4208b611ebbd88ac1f6bf848b6,771,comparison,selector_added_non_gold,low_signal_deep_negative,42,Adelqui Migliar,43.0,21-50,-0.00012542679905891418,0.0,0.0,0.2
4abc260608dc11ebbd9cac1f6bf848b6,772,comparison,rank_retained_non_gold,,2,Francisco Herrera Luque,3.0,outside,0.07805223762989044,0.0,0.0,0.09090909090909091
4abc260608dc11ebbd9cac1f6bf848b6,772,comparison,rank_retained_non_gold,,3,"Christopher Addison, 1st Viscount Addison",4.0,outside,0.15351471304893494,0.0,0.0,0.18181818181818182
4abc260608dc11ebbd9cac1f6bf848b6,772,comparison,rank_removed_non_gold,,4,Abdul Aziz Baba,5.0,outside,0.11877218633890152,0.0,0.0,0.0
4abc260608dc11ebbd9cac1f6bf848b6,772,comparison,selector_added_non_gold,lexical_hard_negative,7,Manuel Díaz (cyclist),8.0,6-10,0.3237425684928894,0.0,0.0,0.45454545454545453
81c09831088c11ebbd6fac1f6bf848b6,773,comparison,rank_retained_non_gold,,0,Ven a bailar conmigo,1.0,outside,-0.06027183309197426,0.0,0.0,0.2727272727272727
81c09831088c11ebbd6fac1f6bf848b6,773,comparison,rank_retained_non_gold,,2,Martin & Meditations on the South Valley,3.0,outside,0.3261159062385559,0.0,0.0,0.45454545454545453
81c09831088c11ebbd6fac1f6bf848b6,773,comparison,rank_retained_non_gold,,3,Mariano Vera,4.0,outside,-0.002121690660715103,0.0,0.0,0.45454545454545453
81c09831088c11ebbd6fac1f6bf848b6,773,comparison,rank_removed_non_gold,,4,Dugès,5.0,outside,-0.012958355247974396,0.0,0.0,0.09090909090909091
81c09831088c11ebbd6fac1f6bf848b6,773,comparison,selector_added_gold,,12,Duane Armstrong,13.0,11-20,0.3102057874202728,0.0,0.0,0.36363636363636365
768adc94088411ebbd6dac1f6bf848b6,774,bridge_comparison,rank_retained_non_gold,,4,Max Neufeld,5.0,outside,0.06448004394769669,0.0,0.0,0.4666666666666667
cc66e2500bdd11eba7f7acde48001122,775,compositional,rank_retained_non_gold,,0,Stephen Warbeck,1.0,outside,0.236725315451622,0.0,0.0,0.6363636363636364
cc66e2500bdd11eba7f7acde48001122,775,compositional,rank_retained_non_gold,,2,Clara Tabody,3.0,outside,0.25636306405067444,0.0,0.0,0.7272727272727273
cc66e2500bdd11eba7f7acde48001122,775,compositional,rank_retained_non_gold,,3,Three Waltzes,4.0,outside,0.0045703500509262085,0.0,0.0,0.18181818181818182
cc66e2500bdd11eba7f7acde48001122,775,compositional,rank_removed_non_gold,,4,"Red Roses, Red Lips, Red Wine",5.0,outside,0.21743549406528473,0.0,0.0,0.5454545454545454
cc66e2500bdd11eba7f7acde48001122,775,compositional,selector_added_gold,,11,Fred Raymond,12.0,11-20,0.20929890871047974,1.0,1.0,0.6363636363636364
aaaf85840bda11eba7f7acde48001122,776,compositional,rank_retained_non_gold,,2,Vijay Krishna (economist),3.0,outside,0.5092794895172119,0.0,0.0,0.5555555555555556
aaaf85840bda11eba7f7acde48001122,776,compositional,rank_removed_non_gold,,3,Kim Ki-young,4.0,outside,0.38325056433677673,0.0,0.0,0.7777777777777778
aaaf85840bda11eba7f7acde48001122,776,compositional,rank_retained_non_gold,,4,Subhash Ghai,5.0,outside,0.36335599422454834,0.0,0.0,0.4444444444444444
aaaf85840bda11eba7f7acde48001122,776,compositional,selector_added_non_gold,lexical_hard_negative,6,K. Raghavendra Rao,7.0,6-10,0.41507142782211304,0.0,0.0,0.6666666666666666
7d84cc78086411ebbd5eac1f6bf848b6,777,bridge_comparison,rank_removed_non_gold,,4,Peter Glenville,5.0,outside,0.2650514245033264,0.0,0.0,0.25
7d84cc78086411ebbd5eac1f6bf848b6,777,bridge_comparison,selector_added_non_gold,semantic_hard_negative,5,Ken Annakin,6.0,6-10,0.38810133934020996,0.0,0.0,0.3333333333333333
3252f09908c511ebbd8eac1f6bf848b6,778,comparison,rank_retained_non_gold,,0,Neil Hennessy,1.0,outside,-1.5776604413986206e-05,0.0,0.0,0.375
3252f09908c511ebbd8eac1f6bf848b6,778,comparison,rank_retained_non_gold,,2,Derek Hutch,3.0,outside,0.19341495633125305,0.0,0.0,0.125
3252f09908c511ebbd8eac1f6bf848b6,778,comparison,rank_removed_non_gold,,3,Dugès,4.0,outside,0.12624114751815796,0.0,0.0,0.0
3252f09908c511ebbd8eac1f6bf848b6,778,comparison,rank_removed_non_gold,,4,Peter Gravesen,5.0,outside,0.2078632265329361,0.0,0.0,0.125
3252f09908c511ebbd8eac1f6bf848b6,778,comparison,selector_added_gold,,5,Emilia Bayer,6.0,6-10,0.18707403540611267,1.0,0.0,0.375
3252f09908c511ebbd8eac1f6bf848b6,778,comparison,selector_added_non_gold,lexical_hard_negative,43,Conaing Bececlach,44.0,21-50,0.24969571828842163,0.0,0.0,0.375
5db7d3f00bdd11eba7f7acde48001122,779,compositional,rank_retained_non_gold,,0,Peter Greenaway,1.0,outside,0.46559596061706543,0.0,0.0,0.5555555555555556
5db7d3f00bdd11eba7f7acde48001122,779,compositional,rank_removed_non_gold,,3,Claude Weisz,4.0,outside,0.4146989583969116,0.0,0.0,0.3333333333333333
5db7d3f00bdd11eba7f7acde48001122,779,compositional,rank_retained_non_gold,,4,Hassan Zee,5.0,outside,0.5053771734237671,0.0,0.0,0.4444444444444444
5db7d3f00bdd11eba7f7acde48001122,779,compositional,selector_added_non_gold,lexical_hard_negative,12,Luis Mandoki,13.0,11-20,0.5203545093536377,0.0,0.0,0.6666666666666666
7d638c340bd911eba7f7acde48001122,780,compositional,rank_retained_non_gold,,1,Richard Shelton (writer),2.0,outside,0.05530029162764549,0.0,0.0,0.4444444444444444
7d638c340bd911eba7f7acde48001122,780,compositional,rank_retained_non_gold,,2,Philip Gourevitch,3.0,outside,0.06795801222324371,0.0,0.0,0.3333333333333333
7d638c340bd911eba7f7acde48001122,780,compositional,rank_removed_non_gold,,4,Yasuichi Oshima,5.0,outside,0.22897398471832275,0.0,0.0,0.4444444444444444
7d638c340bd911eba7f7acde48001122,780,compositional,selector_added_non_gold,lexical_hard_negative,11,Place of birth,12.0,11-20,0.24579694867134094,0.0,0.0,0.5555555555555556
ee702173086311ebbd5eac1f6bf848b6,781,bridge_comparison,rank_retained_non_gold,,4,Charles Vidor,5.0,outside,0.12135034799575806,0.0,0.0,0.2631578947368421
c3e1ad9e090d11ebbdadac1f6bf848b6,782,comparison,rank_retained_non_gold,,1,OSS 117: Lost in Rio,2.0,outside,0.3974241018295288,0.0,0.0,0.5
c3e1ad9e090d11ebbdadac1f6bf848b6,782,comparison,rank_retained_non_gold,,2,"OSS 117: Cairo, Nest of Spies",3.0,outside,0.5264778137207031,0.0,0.0,0.5625
c3e1ad9e090d11ebbdadac1f6bf848b6,782,comparison,rank_removed_non_gold,,3,Daddy or Mommy,4.0,outside,0.16199371218681335,0.0,0.0,0.25
c3e1ad9e090d11ebbdadac1f6bf848b6,782,comparison,rank_removed_non_gold,,4,That Nazty Nuisance,5.0,outside,-0.08049449324607849,0.0,0.0,0.25
c3e1ad9e090d11ebbdadac1f6bf848b6,782,comparison,selector_added_non_gold,lexical_hard_negative,5,OSS 117 Mission for a Killer,6.0,6-10,0.321499764919281,0.0,0.0,0.5
c3e1ad9e090d11ebbdadac1f6bf848b6,782,comparison,selector_added_gold,,6,A Man on His Knees,7.0,6-10,0.33886539936065674,1.0,0.0,0.4375
3ced5368089311ebbd74ac1f6bf848b6,783,bridge_comparison,rank_retained_non_gold,,1,Johnny on the Spot,2.0,outside,0.23867520689964294,0.0,0.0,0.16666666666666666
3ced5368089311ebbd74ac1f6bf848b6,783,bridge_comparison,rank_removed_non_gold,,3,Maclean Rogers,4.0,outside,-0.031879860907793045,0.0,0.0,0.16666666666666666
3ced5368089311ebbd74ac1f6bf848b6,783,bridge_comparison,selector_added_non_gold,low_signal_deep_negative,6,John Cromwell (director),7.0,6-10,0.17360371351242065,0.0,0.0,0.25
29970e8e0baf11ebab90acde48001122,784,inference,rank_retained_non_gold,,1,"Mary of Lusignan, Countess of Brienne",2.0,outside,0.548831582069397,0.0,1.0,0.375
29970e8e0baf11ebab90acde48001122,784,inference,rank_retained_non_gold,,2,"Erard II, Count of Brienne",3.0,outside,0.4450328052043915,0.0,0.0,0.375
29970e8e0baf11ebab90acde48001122,784,inference,rank_removed_non_gold,,3,"John III, Count of Ligny",4.0,outside,0.39376550912857056,0.0,0.0,0.375
29970e8e0baf11ebab90acde48001122,784,inference,rank_removed_non_gold,,4,"Hugh, Count of Brienne",5.0,outside,0.44805437326431274,0.0,1.0,0.25
29970e8e0baf11ebab90acde48001122,784,inference,selector_added_gold,,5,"Walter IV, Count of Brienne",6.0,6-10,0.32637321949005127,1.0,0.0,0.5
29970e8e0baf11ebab90acde48001122,784,inference,selector_added_non_gold,lexical_hard_negative,6,"Erard I, Count of Brienne",7.0,6-10,0.34290385246276855,0.0,0.0,0.25
a9a7d5580bdd11eba7f7acde48001122,785,compositional,rank_removed_non_gold,,2,Anacyndaraxes,3.0,outside,-0.004147708415985107,0.0,0.0,0.4444444444444444
a9a7d5580bdd11eba7f7acde48001122,785,compositional,rank_removed_non_gold,,3,Valley of Death,4.0,outside,0.04936310648918152,0.0,0.0,0.2222222222222222
a9a7d5580bdd11eba7f7acde48001122,785,compositional,rank_removed_non_gold,,4,Takayama Tomoteru,5.0,outside,0.09795263409614563,0.0,0.0,0.4444444444444444
a9a7d5580bdd11eba7f7acde48001122,785,compositional,selector_added_non_gold,lexical_hard_negative,6,Arthur Beauchamp,7.0,6-10,0.24327391386032104,0.0,0.0,0.4444444444444444
a9a7d5580bdd11eba7f7acde48001122,785,compositional,selector_added_non_gold,lexical_hard_negative,15,Howard Bretherton,16.0,11-20,0.179135262966156,0.0,0.0,0.4444444444444444
a9a7d5580bdd11eba7f7acde48001122,785,compositional,selector_added_non_gold,lexical_hard_negative,22,"Hugh Willoughby, 15th Baron Willoughby of Parham",23.0,21-50,0.3042701482772827,0.0,0.0,0.4444444444444444
5affe63d08f311ebbdaaac1f6bf848b6,786,comparison,rank_retained_non_gold,,2,Elmina Shepard Taylor,3.0,outside,-0.07004968822002411,0.0,0.0,0.13333333333333333
5affe63d08f311ebbdaaac1f6bf848b6,786,comparison,rank_removed_non_gold,,3,The Deep Blue Sea (2011 film),4.0,outside,0.06539258360862732,0.0,0.0,0.3333333333333333
5affe63d08f311ebbdaaac1f6bf848b6,786,comparison,rank_retained_non_gold,,4,Radha Bharadwaj,5.0,outside,0.01246693730354309,0.0,0.0,0.4
5affe63d08f311ebbdaaac1f6bf848b6,786,comparison,selector_added_non_gold,lexical_hard_negative,5,The Bees,6.0,6-10,0.09193563461303711,0.0,0.0,0.2
0f06923008d311ebbd96ac1f6bf848b6,787,bridge_comparison,rank_removed_non_gold,,4,Johanna ter Steege,5.0,outside,-0.10371202230453491,0.0,0.0,0.38461538461538464
0f06923008d311ebbd96ac1f6bf848b6,787,bridge_comparison,selector_added_non_gold,lexical_hard_negative,7,Subhash Ghai,8.0,6-10,0.3221642076969147,0.0,0.0,0.38461538461538464
122324e8089111ebbd72ac1f6bf848b6,788,bridge_comparison,rank_retained_non_gold,,2,The Galloping Cowboy,3.0,outside,0.3835883140563965,0.0,0.0,0.26666666666666666
73ec0f28091811ebbdaeac1f6bf848b6,789,comparison,rank_removed_non_gold,,2,Daughter of Destiny,3.0,outside,0.18235445022583008,0.0,0.0,0.15384615384615385
73ec0f28091811ebbdaeac1f6bf848b6,789,comparison,rank_removed_non_gold,,3,A Matter of Time,4.0,outside,0.21954932808876038,0.0,0.0,0.23076923076923078
73ec0f28091811ebbdaeac1f6bf848b6,789,comparison,rank_removed_non_gold,,4,Just a Matter of Time,5.0,outside,0.11953984200954437,0.0,0.0,0.23076923076923078
73ec0f28091811ebbdaeac1f6bf848b6,789,comparison,selector_added_non_gold,lexical_hard_negative,5,Massacre Time,6.0,6-10,0.22647762298583984,0.0,0.0,0.38461538461538464
73ec0f28091811ebbdaeac1f6bf848b6,789,comparison,selector_added_non_gold,lexical_hard_negative,37,Denis Sanders,38.0,21-50,-0.21866685152053833,0.0,0.0,0.46153846153846156
73ec0f28091811ebbdaeac1f6bf848b6,789,comparison,selector_added_non_gold,lexical_hard_negative,38,Ming Luhulima,39.0,21-50,0.2896474301815033,0.0,0.0,0.5384615384615384
1c92cdf40bdc11eba7f7acde48001122,790,compositional,rank_retained_non_gold,,1,Sirikit,2.0,outside,-0.015066377818584442,0.0,0.0,0.4444444444444444
1c92cdf40bdc11eba7f7acde48001122,790,compositional,rank_removed_non_gold,,3,Where Was I,4.0,outside,0.20467059314250946,0.0,0.0,0.2222222222222222
1c92cdf40bdc11eba7f7acde48001122,790,compositional,rank_removed_non_gold,,4,Valley of Death,5.0,outside,0.18920591473579407,0.0,0.0,0.2222222222222222
1c92cdf40bdc11eba7f7acde48001122,790,compositional,selector_added_non_gold,low_signal_deep_negative,7,Frank Fleet,8.0,6-10,0.09584640711545944,0.0,0.0,0.2222222222222222
1c92cdf40bdc11eba7f7acde48001122,790,compositional,selector_added_non_gold,answer_string_distractor,15,Frances Lasker Brody,16.0,11-20,0.10711435228586197,1.0,0.0,0.3333333333333333
74df4c060bde11eba7f7acde48001122,791,compositional,rank_retained_non_gold,,2,W. Bruce Cameron,3.0,outside,0.2920399308204651,0.0,0.0,0.7
74df4c060bde11eba7f7acde48001122,791,compositional,rank_removed_non_gold,,3,A Dog's Journey (film),4.0,outside,0.09627222269773483,0.0,0.0,0.7
74df4c060bde11eba7f7acde48001122,791,compositional,rank_removed_non_gold,,4,Dugès,5.0,outside,0.14307953417301178,0.0,0.0,0.1
74df4c060bde11eba7f7acde48001122,791,compositional,selector_added_non_gold,lexical_hard_negative,5,Doug Liman,6.0,6-10,0.17352470755577087,0.0,0.0,0.5
74df4c060bde11eba7f7acde48001122,791,compositional,selector_added_non_gold,lexical_hard_negative,13,David Ayer,14.0,11-20,0.2266203761100769,0.0,0.0,0.5
bce26ccf08a811ebbd7fac1f6bf848b6,792,bridge_comparison,rank_retained_non_gold,,2,The Laughing Lady,3.0,outside,0.1986985206604004,0.0,0.0,0.3076923076923077
f5175c840bdd11eba7f7acde48001122,793,compositional,rank_retained_non_gold,,1,Gülbahar Hatun (wife of Mehmed II),2.0,outside,0.24596984684467316,0.0,1.0,0.4444444444444444
f5175c840bdd11eba7f7acde48001122,793,compositional,rank_retained_non_gold,,2,Çiçek Hatun,3.0,outside,0.1035204529762268,0.0,0.0,0.4444444444444444
f5175c840bdd11eba7f7acde48001122,793,compositional,rank_removed_non_gold,,3,Museum of Croatian Archaeological Monuments,4.0,outside,0.04071826487779617,0.0,0.0,0.4444444444444444
f5175c840bdd11eba7f7acde48001122,793,compositional,rank_removed_non_gold,,4,Emine Hatun,5.0,outside,0.34107476472854614,0.0,1.0,0.4444444444444444
f5175c840bdd11eba7f7acde48001122,793,compositional,selector_added_gold,,10,Mehmed the Conqueror,11.0,11-20,0.1378287374973297,1.0,1.0,0.4444444444444444
f5175c840bdd11eba7f7acde48001122,793,compositional,selector_added_non_gold,bridge_entity_distractor,11,Bayezid II,12.0,11-20,0.11677198857069016,0.0,1.0,0.4444444444444444
b665196708a611ebbd7fac1f6bf848b6,794,comparison,rank_removed_non_gold,,2,Dugès,3.0,outside,0.14760230481624603,0.0,0.0,0.0
b665196708a611ebbd7fac1f6bf848b6,794,comparison,rank_removed_non_gold,,3,List of people named O'Grady,4.0,outside,0.13507874310016632,0.0,0.0,0.09090909090909091
b665196708a611ebbd7fac1f6bf848b6,794,comparison,rank_removed_non_gold,,4,Where Was I,5.0,outside,0.04020096734166145,0.0,0.0,0.09090909090909091
b665196708a611ebbd7fac1f6bf848b6,794,comparison,selector_added_non_gold,lexical_hard_negative,6,Eric Go,7.0,6-10,0.4504193365573883,0.0,0.0,0.18181818181818182
b665196708a611ebbd7fac1f6bf848b6,794,comparison,selector_added_non_gold,semantic_hard_negative,23,Nicolás Chávez,24.0,21-50,0.38430190086364746,0.0,0.0,0.18181818181818182
b665196708a611ebbd7fac1f6bf848b6,794,comparison,selector_added_non_gold,lexical_hard_negative,34,Alejandro Aguilar Reyes,35.0,21-50,0.1919909417629242,0.0,0.0,0.45454545454545453
05b761f108e211ebbda3ac1f6bf848b6,795,bridge_comparison,rank_removed_non_gold,,3,The Very Merry Widows,4.0,outside,0.09139290452003479,0.0,0.0,0.16666666666666666
05b761f108e211ebbda3ac1f6bf848b6,795,bridge_comparison,rank_retained_non_gold,,4,The Devil in Miss Jones,5.0,outside,0.10975156724452972,0.0,0.0,0.3333333333333333
05b761f108e211ebbda3ac1f6bf848b6,795,bridge_comparison,selector_added_non_gold,low_signal_deep_negative,5,Madame Butterfly (1995 film),6.0,6-10,0.12383116036653519,0.0,0.0,0.25
e7f8e98808a311ebbd7cac1f6bf848b6,796,bridge_comparison,rank_retained_non_gold,,4,Doug Liman,5.0,outside,0.2813391089439392,0.0,0.0,0.23076923076923078
e7f8e98808a311ebbd7cac1f6bf848b6,796,bridge_comparison,selector_added_non_gold,lexical_hard_negative,14,Jim Wynorski,15.0,11-20,0.1301657259464264,0.0,0.0,0.6153846153846154
9c5173de0bdb11eba7f7acde48001122,797,compositional,rank_retained_non_gold,,1,Mel Henke,2.0,outside,0.45588362216949463,0.0,0.0,0.5833333333333334
9c5173de0bdb11eba7f7acde48001122,797,compositional,rank_retained_non_gold,,2,Leon Carr,3.0,outside,0.15706467628479004,0.0,0.0,0.5833333333333334
9c5173de0bdb11eba7f7acde48001122,797,compositional,rank_retained_non_gold,,3,Alicia Keys,4.0,outside,0.2876560091972351,0.0,0.0,0.5833333333333334
9c5173de0bdb11eba7f7acde48001122,797,compositional,rank_removed_non_gold,,4,Here to Stay,5.0,outside,-0.007364086806774139,0.0,0.0,0.0
9c5173de0bdb11eba7f7acde48001122,797,compositional,selector_added_non_gold,lexical_hard_negative,42,Oakley Haldeman,43.0,21-50,0.03909674286842346,0.0,0.0,0.4166666666666667
027278700bdc11eba7f7acde48001122,798,compositional,rank_retained_non_gold,,2,James Young (director),3.0,outside,0.20742467045783997,0.0,0.0,0.5454545454545454
027278700bdc11eba7f7acde48001122,798,compositional,rank_removed_non_gold,,3,The Courier of Lyon,4.0,outside,0.11160308867692947,0.0,0.0,0.5454545454545454
027278700bdc11eba7f7acde48001122,798,compositional,rank_removed_non_gold,,4,Where Was I,5.0,outside,0.2673896253108978,0.0,0.0,0.18181818181818182
027278700bdc11eba7f7acde48001122,798,compositional,selector_added_non_gold,lexical_hard_negative,9,Robert Thornby,10.0,6-10,0.08005458861589432,0.0,0.0,0.36363636363636365
027278700bdc11eba7f7acde48001122,798,compositional,selector_added_non_gold,lexical_hard_negative,25,Edward Dillon (actor),26.0,21-50,0.18902692198753357,0.0,0.0,0.45454545454545453
b045a6bd085711ebbd5aac1f6bf848b6,799,comparison,rank_retained_non_gold,,2,Victoria Summer,3.0,outside,0.3268711566925049,0.0,0.0,0.4
b045a6bd085711ebbd5aac1f6bf848b6,799,comparison,rank_removed_non_gold,,3,Carryn Sullivan,4.0,outside,0.22776156663894653,0.0,1.0,0.5
b045a6bd085711ebbd5aac1f6bf848b6,799,comparison,rank_removed_non_gold,,4,Alfred D. Herger,5.0,outside,0.041874662041664124,0.0,0.0,0.4
b045a6bd085711ebbd5aac1f6bf848b6,799,comparison,selector_added_non_gold,lexical_hard_negative,7,Sonia Grey,8.0,6-10,0.2618715763092041,0.0,0.0,0.3
b045a6bd085711ebbd5aac1f6bf848b6,799,comparison,selector_added_non_gold,lexical_hard_negative,11,Leon de Winter,12.0,11-20,0.33131104707717896,0.0,0.0,0.2
6ffa31bc0bdc11eba7f7acde48001122,800,compositional,rank_retained_non_gold,,1,Place of birth,2.0,outside,0.25196534395217896,0.0,0.0,0.5
6ffa31bc0bdc11eba7f7acde48001122,800,compositional,rank_retained_non_gold,,2,James Young (director),3.0,outside,0.21517789363861084,0.0,0.0,0.4
6ffa31bc0bdc11eba7f7acde48001122,800,compositional,rank_retained_non_gold,,3,Frank McDonald (director),4.0,outside,0.1756190061569214,0.0,0.0,0.3
6ffa31bc0bdc11eba7f7acde48001122,800,compositional,rank_retained_non_gold,,4,J. Charles Haydon,5.0,outside,0.2671939730644226,0.0,0.0,0.4
bea2cca708a911ebbd80ac1f6bf848b6,801,bridge_comparison,rank_retained_non_gold,,4,Werner Herzog,5.0,outside,0.29861557483673096,0.0,0.0,0.4444444444444444
1bf41cb00bda11eba7f7acde48001122,802,compositional,rank_retained_non_gold,,1,Fine by Me (Chris Brown song),2.0,outside,0.18335339426994324,0.0,1.0,0.25
1bf41cb00bda11eba7f7acde48001122,802,compositional,rank_retained_non_gold,,2,Back to Love (Chris Brown song),3.0,outside,-0.04472915083169937,0.0,1.0,0.3333333333333333
1bf41cb00bda11eba7f7acde48001122,802,compositional,rank_retained_non_gold,,3,Dip (song),4.0,outside,0.03396499529480934,0.0,0.0,0.3333333333333333
1bf41cb00bda11eba7f7acde48001122,802,compositional,rank_removed_non_gold,,4,Make the World Move,5.0,outside,0.22155120968818665,0.0,0.0,0.4166666666666667
1bf41cb00bda11eba7f7acde48001122,802,compositional,selector_added_non_gold,answer_string_distractor,8,Alicia Keys,9.0,6-10,0.26305291056632996,1.0,0.0,0.5
d2b2c30008a811ebbd7fac1f6bf848b6,803,bridge_comparison,rank_retained_non_gold,,3,Georges Lautner,4.0,outside,0.2910076677799225,0.0,0.0,0.35294117647058826
d2b2c30008a811ebbd7fac1f6bf848b6,803,bridge_comparison,selector_added_non_gold,answer_string_distractor,6,Raymond Rognoni,7.0,6-10,0.1830233335494995,1.0,0.0,0.4117647058823529
